,geometry,avg_temp,avg_min_month,avg_max_month
21066,POINT (-62.5 -83.5),-26.531224568684895,-36.30771,-8.681283
21067,POINT (-62.5 -82.5),-25.648646036783855,-35.509212,-7.9096146
21068,POINT (-62.5 -81.5),-25.01293690999349,-35.061596,-7.393476
21069,POINT (-62.5 -80.5),-24.316843668619793,-34.518635,-7.1211634
21070,POINT (-62.5 -79.5),-23.65283711751302,-33.93861,-6.988946
21071,POINT (-62.5 -78.5),-23.107144673665363,-33.39095,-6.9823174
21072,POINT (-62.5 -77.5),-22.7117919921875,-32.91081,-7.1170955
21073,POINT (-62.5 -76.5),-22.39008076985677,-32.44819,-7.2067537
21074,POINT (-62.5 -75.5),-21.394012451171875,-31.11952,-6.89696
21075,POINT (-62.5 -74.5),-23.040364583333332,-32.79463,-8.332898
21076,POINT (-62.5 -73.5),-24.268407185872395,-32.843174,-11.662608
21077,POINT (-62.5 -72.5),-24.951207478841145,-32.938995,-13.348461
21078,POINT (-62.5 -71.5),-22.617955525716145,-30.171324,-11.931802
21079,POINT (-62.5 -70.5),-19.235252380371094,-26.645905,-9.415885
21080,POINT (-62.5 -69.5),-15.33758290608724,-22.873293,-6.047828
21081,POINT (-62.5 -68.5),-12.905574798583984,-20.793776,-3.6841893
21082,POINT (-62.5 -67.5),-12.080766042073568,-20.178238,-2.7796907
21083,POINT (-62.5 -66.5),-11.1359011332194,-19.045668,-2.4154615
21084,POINT (-62.5 -65.5),-13.369771321614584,-20.338058,-6.8081822
21085,POINT (-62.5 -64.5),-7.6705366770426435,-13.340304,-2.4139998
21109,POINT (-62.5 -40.5),14.303560892740885,7.7326174,21.294584
21110,POINT (-62.5 -39.5),14.631643931070963,7.575722,22.105597
21111,POINT (-62.5 -38.5),14.600318908691406,7.2521553,22.544384
21112,POINT (-62.5 -37.5),14.502427419026693,7.2846293,22.402725
21113,POINT (-62.5 -36.5),15.405286153157553,8.270594,23.079102
21114,POINT (-62.5 -35.5),15.764676411946615,8.713207,23.189335
21115,POINT (-62.5 -34.5),15.905848185221354,8.9528265,23.080658
21116,POINT (-62.5 -33.5),16.561782836914062,9.699958,23.53985
21117,POINT (-62.5 -32.5),17.181969960530598,10.489362,23.92591
21118,POINT (-62.5 -31.5),17.796849568684895,11.307519,24.332493
21119,POINT (-62.5 -30.5),18.688470204671223,12.831209,24.694782
21120,POINT (-62.5 -29.5),19.42815399169922,12.957458,25.803057
21121,POINT (-62.5 -28.5),20.428695678710938,13.82874,26.73989
21122,POINT (-62.5 -27.5),21.28833770751953,14.680235,27.39874
21123,POINT (-62.5 -26.5),22.24102783203125,15.691176,28.08855
21124,POINT (-62.5 -25.5),22.291514078776043,15.893727,27.78931
21125,POINT (-62.5 -24.5),22.5011469523112,16.174269,27.722132
21126,POINT (-62.5 -23.5),22.76941172281901,16.487597,27.73997
21127,POINT (-62.5 -22.5),23.380948384602863,17.20685,27.988665
21128,POINT (-62.5 -21.5),23.610450744628906,17.772142,27.713997
21129,POINT (-62.5 -20.5),23.275235493977863,18.180578,26.738575
21130,POINT (-62.5 -19.5),23.425071716308594,18.994343,26.310423
21131,POINT (-62.5 -18.5),24.19847869873047,20.153805,26.66392
21132,POINT (-62.5 -17.5),24.78307851155599,21.114307,26.826805
21133,POINT (-62.5 -16.5),24.669339497884113,21.310873,26.55971
21134,POINT (-62.5 -15.5),24.904398600260418,21.997513,26.704065
21135,POINT (-62.5 -14.5),25.578831990559895,23.212042,27.165422
21136,POINT (-62.5 -13.5),25.929595947265625,24.095623,27.27328
21137,POINT (-62.5 -12.5),25.96617380777995,24.5899,27.191067
21138,POINT (-62.5 -11.5),25.862276713053387,24.845366,27.053347
21139,POINT (-62.5 -10.5),25.847315470377605,25.08572,26.940308
21140,POINT (-62.5 -9.5),25.990679423014324,25.396065,26.965021
21141,POINT (-62.5 -8.5),26.18487548828125,25.664097,27.037172
21142,POINT (-62.5 -7.5),26.43139902750651,25.941813,27.174862
21143,POINT (-62.5 -6.5),26.647867838541668,26.182117,27.319199
21144,POINT (-62.5 -5.5),26.77796681722005,26.341404,27.42061
21145,POINT (-62.5 -4.5),26.822545369466145,26.39273,27.473272
21146,POINT (-62.5 -3.5),26.863380432128906,26.418959,27.483047
21147,POINT (-62.5 -2.5),26.97460428873698,26.43782,27.589329
21148,POINT (-62.5 -1.5),27.006306966145832,26.409761,27.507812
21149,POINT (-62.5 -0.5),26.92223866780599,26.166101,27.448263
21150,POINT (-62.5 0.5),26.748062133789062,25.828188,27.350681
21151,POINT (-62.5 1.5),26.119773864746094,25.06276,26.755636
21152,POINT (-62.5 2.5),25.647984822591145,24.549395,26.292822
21153,POINT (-62.5 3.5),25.30511983235677,24.277815,26.050966
21154,POINT (-62.5 4.5),22.655003865559895,21.830658,23.327065
21155,POINT (-62.5 5.5),21.80926513671875,21.226965,22.43738
21156,POINT (-62.5 6.5),24.669189453125,23.870903,25.347221
21157,POINT (-62.5 7.5),25.478294372558594,24.470476,26.155016
21158,POINT (-62.5 8.5),26.954256693522137,25.973293,27.716433
21159,POINT (-62.5 9.5),26.928970336914062,26.063198,27.879875
21160,POINT (-62.5 10.5),26.63258107503255,25.494024,27.373304
21194,POINT (-62.5 44.5),6.752363204956055,-3.2939634,17.009382
21195,POINT (-62.5 45.5),5.759977340698242,-6.2615957,18.034817
21196,POINT (-62.5 46.5),5.426078796386719,-6.623368,17.332048
21199,POINT (-62.5 49.5),2.000497817993164,-10.258388,14.426625
21200,POINT (-62.5 50.5),0.6202090581258138,-14.16837,14.799945
21201,POINT (-62.5 51.5),-1.6973706881205242,-18.25363,13.945786
21202,POINT (-62.5 52.5),-2.230719566345215,-19.236769,13.912734
21203,POINT (-62.5 53.5),-3.334681193033854,-20.642162,13.07357
21204,POINT (-62.5 54.5),-3.7403316497802734,-20.803312,12.443208
21205,POINT (-62.5 55.5),-4.816202799479167,-21.3631,10.893791
21206,POINT (-62.5 56.5),-4.731086413065593,-20.5532,10.520773
21207,POINT (-62.5 57.5),-5.110307057698567,-20.09981,9.534661
21208,POINT (-62.5 58.5),-4.552697817484538,-17.131382,7.5428777
21215,POINT (-62.5 65.5),-7.115174611409505,-19.405502,6.9994273
21216,POINT (-62.5 66.5),-10.510084788004557,-24.7369,6.7154274
21217,POINT (-62.5 67.5),-8.670845031738281,-21.446854,4.5695043
21226,POINT (-62.5 76.5),-17.786265055338543,-30.580746,-1.2593184
21227,POINT (-62.5 77.5),-22.77356719970703,-35.85028,-4.2014217
21228,POINT (-62.5 78.5),-22.950113932291668,-36.675022,-2.827471
21229,POINT (-62.5 79.5),-20.14968490600586,-34.734356,1.8341656
21230,POINT (-62.5 80.5),-19.729780832926433,-35.335182,4.3970847
21231,POINT (-62.5 81.5),-17.971949259440105,-33.078236,3.7132087
21232,POINT (-62.5 82.5),-18.230300903320312,-33.452377,3.4470618
21240,POINT (-61.5 -89.5),-47.46717325846354,-58.10513,-25.798746
21241,POINT (-61.5 -88.5),-45.67328389485677,-55.967113,-25.079369
21242,POINT (-61.5 -87.5),-42.66392517089844,-52.697098,-23.085703
21243,POINT (-61.5 -86.5),-38.4170176188151,-48.320026,-19.549782
21244,POINT (-61.5 -85.5),-34.26214599609375,-44.089775,-15.842518
21245,POINT (-61.5 -84.5),-29.683809916178387,-39.47908,-11.539531
21246,POINT (-61.5 -83.5),-26.404617309570312,-36.22989,-8.454284
21247,POINT (-61.5 -82.5),-25.644180297851562,-35.556927,-7.775841
21248,POINT (-61.5 -81.5),-25.029042561848957,-35.150448,-7.2858453
21249,POINT (-61.5 -80.5),-24.342615763346355,-34.600666,-7.10563
21250,POINT (-61.5 -79.5),-23.693623860677082,-34.05035,-6.970269
21251,POINT (-61.5 -78.5),-23.177195231119793,-33.54624,-6.9734554
21252,POINT (-61.5 -77.5),-22.86175537109375,-33.157562,-7.171785
21253,POINT (-61.5 -76.5),-22.760597229003906,-32.95401,-7.405865
21254,POINT (-61.5 -75.5),-21.885340372721355,-32.054276,-6.5912547
21255,POINT (-61.5 -74.5),-21.434674580891926,-32.195408,-4.497538
21256,POINT (-61.5 -73.5),-20.88030242919922,-29.997932,-7.0984764
21257,POINT (-61.5 -72.5),-20.5582758585612,-28.676641,-8.618865
21258,POINT (-61.5 -71.5),-18.328240712483723,-26.031277,-7.0850353
21259,POINT (-61.5 -70.5),-15.90551503499349,-23.667257,-5.039101
21260,POINT (-61.5 -69.5),-14.880308787027994,-22.650404,-4.7841067
21261,POINT (-61.5 -68.5),-13.936524709065756,-22.055473,-4.079712
21262,POINT (-61.5 -67.5),-13.304121653238932,-21.809307,-3.0061798
21263,POINT (-61.5 -66.5),-12.490252176920572,-21.036985,-2.093479
21264,POINT (-61.5 -65.5),-9.527389526367188,-17.292374,-1.6609056
21265,POINT (-61.5 -64.5),-9.982613245646158,-16.464039,-3.9271407
21291,POINT (-61.5 -38.5),14.038640340169271,6.8550544,21.856565
21292,POINT (-61.5 -37.5),14.20553461710612,7.3362584,21.841938
21293,POINT (-61.5 -36.5),15.180767059326172,8.339769,22.639555
21294,POINT (-61.5 -35.5),15.798170725504557,9.042879,23.055178
21295,POINT (-61.5 -34.5),16.276203155517578,9.618531,23.352852
21296,POINT (-61.5 -33.5),16.73720932006836,10.10637,23.711233
21297,POINT (-61.5 -32.5),17.412012736002605,10.862738,24.254896
21298,POINT (-61.5 -31.5),18.150488535563152,11.73364,24.83277
21299,POINT (-61.5 -30.5),18.844095865885418,12.534576,25.381435
21300,POINT (-61.5 -29.5),19.615889231363933,13.370797,26.018682
21301,POINT (-61.5 -28.5),20.47361882527669,14.243207,26.67371
21302,POINT (-61.5 -27.5),21.293660481770832,15.070102,27.24983
21303,POINT (-61.5 -26.5),21.997731526692707,15.805228,27.68064
21304,POINT (-61.5 -25.5),22.513837178548176,16.362972,27.926746
21305,POINT (-61.5 -24.5),22.901280721028645,16.787333,28.052303
21306,POINT (-61.5 -23.5),23.270253499348957,17.223623,28.139368
21307,POINT (-61.5 -22.5),23.758684794108074,17.878014,28.210253
21308,POINT (-61.5 -21.5),24.22875722249349,18.689062,28.107853
21309,POINT (-61.5 -20.5),24.333455403645832,19.316908,27.698423
21310,POINT (-61.5 -19.5),24.474942525227863,19.948435,27.357647
21311,POINT (-61.5 -18.5),24.8293940226237,20.683693,27.297365
21312,POINT (-61.5 -17.5),25.125208536783855,21.33959,27.214806
21313,POINT (-61.5 -16.5),24.736465454101562,21.346605,26.656786
21314,POINT (-61.5 -15.5),25.17987314860026,22.28621,26.97068
21315,POINT (-61.5 -14.5),25.535008748372395,23.20502,27.095984
21316,POINT (-61.5 -13.5),25.713846842447918,23.97088,27.01417
21317,POINT (-61.5 -12.5),25.537206013997395,24.287216,26.800032
21318,POINT (-61.5 -11.5),25.7414067586263,24.863441,26.957468
21319,POINT (-61.5 -10.5),25.59240468343099,24.961884,26.693747
21320,POINT (-61.5 -9.5),25.951527913411457,25.461788,26.9265
21321,POINT (-61.5 -8.5),26.304827372233074,25.870493,27.153393
21322,POINT (-61.5 -7.5),26.6459223429362,26.228582,27.381294
21323,POINT (-61.5 -6.5),26.852452596028645,26.43425,27.508617
21324,POINT (-61.5 -5.5),26.980702718098957,26.544962,27.596039
21325,POINT (-61.5 -4.5),26.85394795735677,26.431904,27.532377
21326,POINT (-61.5 -3.5),26.885541280110676,26.436924,27.605919
21327,POINT (-61.5 -2.5),26.97851053873698,26.4588,27.701359
21328,POINT (-61.5 -1.5),26.9779790242513,26.358536,27.650816
21329,POINT (-61.5 -0.5),26.96105448404948,26.166842,27.651093
21330,POINT (-61.5 0.5),26.911150614420574,25.946838,27.633842
21331,POINT (-61.5 1.5),26.769521077473957,25.630737,27.529402
21332,POINT (-61.5 2.5),26.699668884277344,25.51352,27.432526
21333,POINT (-61.5 3.5),26.251846313476562,25.178127,26.890747
21334,POINT (-61.5 4.5),23.2963129679362,22.48881,23.80517
21335,POINT (-61.5 5.5),20.385481516520183,19.766607,20.971651
21336,POINT (-61.5 6.5),24.959442138671875,24.123074,25.645205
21337,POINT (-61.5 7.5),25.564102172851562,24.666523,26.26131
21338,POINT (-61.5 8.5),26.788721720377605,25.956146,27.59811
21339,POINT (-61.5 9.5),26.78777821858724,25.920673,27.58446
21340,POINT (-61.5 10.5),26.43920389811198,25.45595,27.212292
21345,POINT (-61.5 15.5),26.41015879313151,24.939442,27.416672
21346,POINT (-61.5 16.5),26.418406168619793,24.813047,27.561659
21375,POINT (-61.5 45.5),5.966382344563802,-5.4541583,17.551695
21376,POINT (-61.5 46.5),5.432471593221028,-6.1401706,17.113123
21379,POINT (-61.5 49.5),2.1140623092651367,-9.252199,13.430383
21380,POINT (-61.5 50.5),0.7401215235392252,-13.99386,14.7656355
21381,POINT (-61.5 51.5),-1.0329627990722656,-17.25979,14.204401
21382,POINT (-61.5 52.5),-1.559648831685384,-18.35925,14.278142
21383,POINT (-61.5 53.5),-2.2596489588419595,-19.213095,13.741168
21384,POINT (-61.5 54.5),-3.0815226236979165,-19.779816,12.645661
21385,POINT (-61.5 55.5),-3.402646064758301,-19.458525,11.743787
21386,POINT (-61.5 56.5),-3.0326449076334634,-16.388884,9.819236
21387,POINT (-61.5 57.5),-3.4890693028767905,-15.777316,8.548142
21396,POINT (-61.5 66.5),-8.073089599609375,-20.604048,6.653811
21406,POINT (-61.5 76.5),-18.68797556559245,-31.439148,-1.8098909
21407,POINT (-61.5 77.5),-23.79298146565755,-36.831535,-5.08867
21408,POINT (-61.5 78.5),-23.599329630533855,-37.297028,-3.3705962
21409,POINT (-61.5 79.5),-21.275405883789062,-35.9253,1.0702145
21410,POINT (-61.5 80.5),-19.340758005777996,-34.957977,4.9248743
21411,POINT (-61.5 81.5),-18.167278289794922,-33.3185,3.7798314
21412,POINT (-61.5 82.5),-17.677149454752605,-32.542046,3.0251863
21420,POINT (-60.5 -89.5),-47.4705810546875,-58.1194,-25.762896
21421,POINT (-60.5 -88.5),-45.68229675292969,-56.00191,-25.00356
21422,POINT (-60.5 -87.5),-42.684977213541664,-52.758415,-22.982388
21423,POINT (-60.5 -86.5),-38.511767069498696,-48.46721,-19.493761
21424,POINT (-60.5 -85.5),-34.35043589274088,-44.23798,-15.770179
21425,POINT (-60.5 -84.5),-29.97485860188802,-39.833878,-11.671341
21426,POINT (-60.5 -83.5),-26.457115173339844,-36.34509,-8.341799
21427,POINT (-60.5 -82.5),-25.645787556966145,-35.610207,-7.647054
21428,POINT (-60.5 -81.5),-25.04082743326823,-35.172745,-7.4062414
21429,POINT (-60.5 -80.5),-24.361529032389324,-34.61054,-7.32916
21430,POINT (-60.5 -79.5),-23.722935994466145,-34.076576,-7.2141747
21431,POINT (-60.5 -78.5),-23.231470743815105,-33.621044,-7.2019644
21432,POINT (-60.5 -77.5),-22.97985331217448,-33.329586,-7.3571086
21433,POINT (-60.5 -76.5),-22.97400665283203,-33.23636,-7.6122684
21434,POINT (-60.5 -75.5),-22.255930582682293,-33.033726,-5.7037516
21435,POINT (-60.5 -74.5),-21.230265299479168,-32.943455,-2.1180718
21436,POINT (-60.5 -73.5),-19.52615737915039,-29.449001,-4.0251055
21437,POINT (-60.5 -72.5),-18.128584543863933,-26.93244,-4.5970826
21438,POINT (-60.5 -71.5),-16.83766810099284,-25.185505,-3.8922784
21439,POINT (-60.5 -70.5),-16.246484120686848,-24.789566,-3.6139739
21440,POINT (-60.5 -69.5),-15.561074574788412,-23.922464,-3.8445604
21441,POINT (-60.5 -68.5),-14.813398996988932,-23.15146,-4.3180428
21442,POINT (-60.5 -67.5),-14.297470092773438,-23.180094,-2.3794863
21443,POINT (-60.5 -66.5),-13.689192454020182,-22.703873,-1.3212329
21444,POINT (-60.5 -65.5),-11.11111577351888,-19.520235,-1.7206911
21445,POINT (-60.5 -64.5),-13.476201375325521,-20.831179,-6.706074
21446,POINT (-60.5 -63.5),-4.351903915405273,-9.487927,0.78566545
21447,POINT (-60.5 -62.5),-2.779052734375,-7.4492016,1.271776
21457,POINT (-60.5 -52.5),5.964937845865886,3.0910833,9.06672
21458,POINT (-60.5 -51.5),6.529173533121745,2.712939,10.183048
21471,POINT (-60.5 -38.5),14.382279713948568,7.5446663,21.886612
21472,POINT (-60.5 -37.5),14.09353764851888,7.394693,21.577242
21473,POINT (-60.5 -36.5),15.017023722330729,8.421889,22.334211
21474,POINT (-60.5 -35.5),15.975680033365885,9.456387,23.14186
21475,POINT (-60.5 -34.5),16.957464853922527,10.579587,23.946848
21476,POINT (-60.5 -33.5),17.15617497762044,10.772546,24.134169
21477,POINT (-60.5 -32.5),17.760271708170574,11.492552,24.606108
21478,POINT (-60.5 -31.5),18.745567321777344,12.559483,25.436176
21479,POINT (-60.5 -30.5),19.305750528971355,13.070162,25.940569
21480,POINT (-60.5 -29.5),19.84756596883138,13.757334,26.254618
21481,POINT (-60.5 -28.5),20.54125722249349,14.590981,26.627666
21482,POINT (-60.5 -27.5),21.23415247599284,15.371266,27.026606
21483,POINT (-60.5 -26.5),21.884109497070312,16.060713,27.41136
21484,POINT (-60.5 -25.5),22.550326029459637,16.71184,27.842028
21485,POINT (-60.5 -24.5),23.0828374226888,17.24773,28.118042
21486,POINT (-60.5 -23.5),23.581761678059895,17.824574,28.312307
21487,POINT (-60.5 -22.5),24.163108825683594,18.604952,28.444101
21488,POINT (-60.5 -21.5),24.71777598063151,19.479326,28.424522
21489,POINT (-60.5 -20.5),25.027974446614582,20.194141,28.26517
21490,POINT (-60.5 -19.5),25.197774251302082,20.751287,28.016712
21491,POINT (-60.5 -18.5),25.206143697102863,21.096098,27.648
21492,POINT (-60.5 -17.5),25.4971440633138,21.723028,27.615398
21493,POINT (-60.5 -16.5),25.435139973958332,22.06089,27.372704
21494,POINT (-60.5 -15.5),25.604876200358074,22.675243,27.349255
21495,POINT (-60.5 -14.5),25.073038736979168,22.745022,26.558056
21496,POINT (-60.5 -13.5),25.160870869954426,23.505146,26.369034
21497,POINT (-60.5 -12.5),24.865890502929688,23.736614,26.070198
21498,POINT (-60.5 -11.5),25.26311747233073,24.502117,26.433912
21499,POINT (-60.5 -10.5),25.76519521077474,25.229538,26.841227
21500,POINT (-60.5 -9.5),26.182851155598957,25.677637,27.144682
21501,POINT (-60.5 -8.5),26.549850463867188,26.081408,27.392761
21502,POINT (-60.5 -7.5),26.852488199869793,26.43133,27.590082
21503,POINT (-60.5 -6.5),27.00567118326823,26.606867,27.689358
21504,POINT (-60.5 -5.5),27.097511291503906,26.690243,27.792645
21505,POINT (-60.5 -4.5),26.96094512939453,26.515638,27.751677
21506,POINT (-60.5 -3.5),26.97296142578125,26.542742,27.761145
21507,POINT (-60.5 -2.5),26.87334442138672,26.420252,27.702452
21508,POINT (-60.5 -1.5),26.863352457682293,26.223719,27.745756
21509,POINT (-60.5 -0.5),26.906463623046875,26.092346,27.777853
21510,POINT (-60.5 0.5),26.843177795410156,25.854887,27.750805
21511,POINT (-60.5 1.5),26.991294860839844,25.805523,27.94703
21512,POINT (-60.5 2.5),27.224349975585938,25.929201,28.189817
21513,POINT (-60.5 3.5),26.869956970214844,25.754795,27.688082
21514,POINT (-60.5 4.5),24.0276616414388,23.203741,24.781076
21515,POINT (-60.5 5.5),22.621610005696613,21.97734,23.407297
21516,POINT (-60.5 6.5),25.3065923055013,24.532654,26.09288
21517,POINT (-60.5 7.5),26.036699930826824,25.29224,26.737883
21518,POINT (-60.5 8.5),26.699010213216145,25.81319,27.30754
21519,POINT (-60.5 9.5),26.683748881022137,25.368858,27.561876
21524,POINT (-60.5 14.5),26.411295572916668,25.075407,27.291494
21555,POINT (-60.5 45.5),6.163695017496745,-4.2874584,17.05458
21556,POINT (-60.5 46.5),4.997067451477051,-6.180942,16.711191
21560,POINT (-60.5 50.5),0.7543325424194336,-13.337715,14.053409
21561,POINT (-60.5 51.5),-0.8835299809773763,-16.773657,13.930458
21562,POINT (-60.5 52.5),-1.2680633862813313,-17.739382,14.190645
21563,POINT (-60.5 53.5),-1.266948143641154,-17.417688,13.904149
21564,POINT (-60.5 54.5),-2.4333494504292807,-18.811111,12.879295
21565,POINT (-60.5 55.5),-2.233084201812744,-16.258686,10.883965
21586,POINT (-60.5 76.5),-19.5692621866862,-32.36266,-2.1196258
21587,POINT (-60.5 77.5),-24.534706115722656,-37.44485,-5.865336
21588,POINT (-60.5 78.5),-24.187708536783855,-37.76185,-4.043182
21589,POINT (-60.5 79.5),-22.297882080078125,-36.839478,-0.086204216
21590,POINT (-60.5 80.5),-19.489974975585938,-35.02535,4.6930532
21591,POINT (-60.5 81.5),-20.0106201171875,-35.316246,2.5530586
21600,POINT (-59.5 -89.5),-47.4742177327474,-58.13348,-25.72923
21601,POINT (-59.5 -88.5),-45.688985188802086,-56.035324,-24.921309
21602,POINT (-59.5 -87.5),-42.6910654703776,-52.806408,-22.85637
21603,POINT (-59.5 -86.5),-38.521647135416664,-48.53363,-19.33338
21604,POINT (-59.5 -85.5),-34.40221913655599,-44.35844,-15.626106
21605,POINT (-59.5 -84.5),-30.288330078125,-40.221313,-11.776356
21606,POINT (-59.5 -83.5),-26.759791056315105,-36.71943,-8.436934
21607,POINT (-59.5 -82.5),-25.64165751139323,-35.659546,-7.545394
21608,POINT (-59.5 -81.5),-25.04351806640625,-35.169422,-7.573437
21609,POINT (-59.5 -80.5),-24.373812357584637,-34.614754,-7.5363283
21610,POINT (-59.5 -79.5),-23.741963704427082,-34.092842,-7.4492583
21611,POINT (-59.5 -78.5),-23.2687250773112,-33.66896,-7.4496202
21612,POINT (-59.5 -77.5),-23.062545776367188,-33.437164,-7.583969
21613,POINT (-59.5 -76.5),-23.059956868489582,-33.342865,-7.8098383
21614,POINT (-59.5 -75.5),-22.50304921468099,-33.9437,-4.563189
21616,POINT (-59.5 -73.5),-19.51410420735677,-30.287434,-2.0074122
21617,POINT (-59.5 -72.5),-18.106042226155598,-27.707058,-2.7707984
21621,POINT (-59.5 -68.5),-15.447415669759115,-24.12582,-3.5476367
21624,POINT (-59.5 -65.5),-12.420492808024088,-21.134806,-1.4337837
21625,POINT (-59.5 -64.5),-12.066734313964844,-19.79848,-4.3687773
21626,POINT (-59.5 -63.5),-6.144808451334636,-11.693876,-0.8656589
21637,POINT (-59.5 -52.5),5.795919418334961,2.9278328,8.918748
21638,POINT (-59.5 -51.5),6.269168853759766,1.8644542,10.307262
21651,POINT (-59.5 -38.5),14.562553405761719,8.1730995,21.592451
21652,POINT (-59.5 -37.5),14.083314259847006,7.3229856,21.525267
21653,POINT (-59.5 -36.5),14.985792795817057,8.431788,22.270662
21654,POINT (-59.5 -35.5),16.032037099202473,9.4861965,23.267735
21655,POINT (-59.5 -34.5),16.920940399169922,10.3976345,24.111546
21656,POINT (-59.5 -33.5),17.42102813720703,11.04004,24.523119
21657,POINT (-59.5 -32.5),17.8954594930013,11.629553,24.874125
21658,POINT (-59.5 -31.5),18.737308502197266,12.5606785,25.538343
21659,POINT (-59.5 -30.5),19.497318267822266,13.589765,25.949078
21660,POINT (-59.5 -29.5),20.13353220621745,14.507113,26.203304
21661,POINT (-59.5 -28.5),20.70227305094401,15.152677,26.5159
21662,POINT (-59.5 -27.5),21.2921625773112,15.726476,26.93204
21663,POINT (-59.5 -26.5),21.903910319010418,16.414886,27.332535
21664,POINT (-59.5 -25.5),22.55963643391927,17.056423,27.738804
21665,POINT (-59.5 -24.5),23.10034434000651,17.60349,28.009571
21666,POINT (-59.5 -23.5),23.679270426432293,18.264818,28.256073
21667,POINT (-59.5 -22.5),24.325149536132812,19.114824,28.434065
21668,POINT (-59.5 -21.5),24.987525939941406,20.070786,28.538857
21669,POINT (-59.5 -20.5),25.341232299804688,20.760069,28.458733
21670,POINT (-59.5 -19.5),25.329564412434895,21.067091,28.081213
21671,POINT (-59.5 -18.5),25.511688232421875,21.53772,27.919634
21672,POINT (-59.5 -17.5),25.59984588623047,21.907091,27.689278
21673,POINT (-59.5 -16.5),25.837554931640625,22.439894,27.702845
21674,POINT (-59.5 -15.5),25.29534912109375,22.283602,26.963516
21675,POINT (-59.5 -14.5),24.505956013997395,22.116121,25.9063
21676,POINT (-59.5 -13.5),24.081578572591145,22.370705,25.206654
21677,POINT (-59.5 -12.5),24.563074747721355,23.412174,25.565184
21678,POINT (-59.5 -11.5),25.096633911132812,24.346762,26.123556
21679,POINT (-59.5 -10.5),25.75287119547526,25.23964,26.766525
21680,POINT (-59.5 -9.5),26.035959879557293,25.526154,26.969618
21681,POINT (-59.5 -8.5),26.637013753255207,26.147703,27.466614
21682,POINT (-59.5 -7.5),26.795061747233074,26.340479,27.537855
21683,POINT (-59.5 -6.5),27.078933715820312,26.612953,27.803602
21684,POINT (-59.5 -5.5),27.216959635416668,26.705214,27.984547
21685,POINT (-59.5 -4.5),27.10057322184245,26.549582,27.94849
21686,POINT (-59.5 -3.5),27.073572794596355,26.547354,27.967146
21687,POINT (-59.5 -2.5),26.827163696289062,26.26571,27.832062
21688,POINT (-59.5 -1.5),26.899139404296875,26.286194,27.918741
21689,POINT (-59.5 -0.5),26.854532877604168,26.07049,27.878859
21690,POINT (-59.5 0.5),26.694046020507812,25.74576,27.751453
21691,POINT (-59.5 1.5),26.472564697265625,25.371576,27.582958
21692,POINT (-59.5 2.5),27.061498006184895,25.918175,28.193357
21693,POINT (-59.5 3.5),26.968953450520832,25.996986,28.032587
21694,POINT (-59.5 4.5),24.670270284016926,23.941711,25.677279
21695,POINT (-59.5 5.5),24.265284220377605,23.568523,25.234325
21696,POINT (-59.5 6.5),25.978897094726562,25.350042,26.795826
21697,POINT (-59.5 7.5),26.139422098795574,25.28604,26.820082
21698,POINT (-59.5 8.5),26.572954813639324,25.626667,27.316896
21737,POINT (-59.5 47.5),4.796606381734212,-5.3958936,15.592838
21740,POINT (-59.5 50.5),1.1422489484151204,-11.24292,13.008035
21741,POINT (-59.5 51.5),-0.47023530801137287,-15.731265,13.777607
21742,POINT (-59.5 52.5),-1.4097501436869304,-17.319424,13.491724
21743,POINT (-59.5 53.5),-1.3972067832946777,-16.658638,12.905958
21744,POINT (-59.5 54.5),-2.1635286013285318,-18.023102,12.601946
21745,POINT (-59.5 55.5),-1.836966832478841,-14.274953,9.98518
21765,POINT (-59.5 75.5),-12.678568522135416,-25.22353,0.2990458
21766,POINT (-59.5 76.5),-20.631120045979817,-33.473633,-2.808945
21767,POINT (-59.5 77.5),-25.08112335205078,-37.93297,-6.5061884
21768,POINT (-59.5 78.5),-24.72654978434245,-38.17229,-4.68816
21769,POINT (-59.5 79.5),-23.095807393391926,-37.537476,-1.0100104
21770,POINT (-59.5 80.5),-20.32508595784505,-35.78262,3.762317
21771,POINT (-59.5 81.5),-19.916615804036457,-35.517426,3.6947515
21772,POINT (-59.5 82.5),-17.366247812906902,-31.72742,1.7373725
21780,POINT (-58.5 -89.5),-47.4785410563151,-58.1437,-25.716532
21781,POINT (-58.5 -88.5),-45.69508361816406,-56.067684,-24.840511
21782,POINT (-58.5 -87.5),-42.68113708496094,-52.839607,-22.708406
21783,POINT (-58.5 -86.5),-38.46072642008463,-48.530838,-19.093782
21784,POINT (-58.5 -85.5),-34.528516133626304,-44.551643,-15.552962
21785,POINT (-58.5 -84.5),-30.614791870117188,-40.62511,-11.876703
21786,POINT (-58.5 -83.5),-27.481002807617188,-37.515953,-8.930765
21787,POINT (-58.5 -82.5),-25.638816833496094,-35.687756,-7.555621
21788,POINT (-58.5 -81.5),-25.044972737630207,-35.16703,-7.7254977
21789,POINT (-58.5 -80.5),-24.378801981608074,-34.61751,-7.7072268
21790,POINT (-58.5 -79.5),-23.75073496500651,-34.106995,-7.631366
21791,POINT (-58.5 -78.5),-23.28814442952474,-33.710114,-7.630799
21792,POINT (-58.5 -77.5),-23.110804239908855,-33.51327,-7.752204
21793,POINT (-58.5 -76.5),-23.10705820719401,-33.39955,-7.984082
